财务数据日期,公告类型,公告日期,审计意见,总资产,总负债,净资产,资产负债率,交易性金融资产,衍生金融资产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,其他流动资产,金融资产总额,总股本,每股净资产,合并报表未分配利润,母公司报表未分配利润,营业收入,净利润,每股净利润,母公司报表净利润,经营活动现金流量净额,投资活动现金流量净额,筹资活动现金流量净额,现金及现金等价物净增加额,净资产增长率,净利润增长率,资产负债率变化,金融资产增长率,日期,是否实施现金分红,是否实施股票股利,是否公积金转增股本,相关股东前三个月内存在减持情形,相关股东后三个月存在减持计划,现金分红金额,送股比例,转增比例,是否进行权益分派,权益分派方案文本,公司简称
2021-06-30,半年报,2021-08-27,无保留意见,546909460.8488343,295822138.89851,251087321.95032424,0.5408978269261925,119446917.56431797,8.106650303732395e-10,11.864022021293351,1658366.111016173,2.6729795042773283e-05,32421.9627606446,9253.826785023646,122160232.66573924,40000000,6.277183048758106,249076500.06318587,227074615.11795557,57606044.093434304,15448000.713431764,0.3862000178357941,13519520.139564477,74122994.30928518,7038583.96082669,233750292.88738364,314911871.1574955,-0.03965802123105987,-0.2015018053726897,0.09582795084140111,0.06884517457849018,2021-10-15,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2021-09-30,季报,2021-10-27,保留意见,652332207.3032467,390586751.38606274,261745455.91718405,0.5987543570794327,148894832.76758614,1.0014197272508744e-09,16.102785862484176,1935494.290609609,3.569972130432034e-05,37477.33083218378,12980.757329886696,153833217.6772337,40000000,6.5436363979296015,263108194.37589592,239904006.53487122,16927432.12856513,20045277.58958575,0.5011319397396438,18327702.02416524,83351864.9125147,8706529.614255609,262328945.22280398,354387339.7495743,0.04244791765698329,0.14168136017856267,0.0578565301532402,-0.1258004273660242,2021-12-16,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2021-12-31,年报,2022-03-30,无保留意见,860225335.854857,643457516.295911,216767819.55894598,0.7480104217768349,186709028.2737974,1.3698368783043067e-09,18.432496356425652,2522227.253571574,4.773561890390996e-05,48774.59192039114,14712.088762887573,197022486.99550098,40000000,5.419195488973649,277271905.9697727,253215395.70521975,70594479.14308688,20233873.705538288,0.5058468426384571,19016270.24335503,108264743.19215561,10918559.594075328,329228593.8504851,448411896.636716,-0.171837314999917,0.005090962417448681,0.14925606469740216,0.08556179968802675,2022-04-28,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2022-03-31,季报,2022-04-30,无保留意见,1019739971.2611048,792281592.6959316,227458378.56517324,0.7769447261306457,263273638.8848085,1.5544654250748037e-09,21.738227378427975,2918649.317033932,5.465822785983387e-05,57098.32922152626,17215.155270758867,227657763.80620304,40000000,5.686459464129331,294519428.48610586,268424479.71595344,87361017.6158096,24639317.880475923,0.615982947011898,21727262.87247672,117845730.36417075,13003707.501924966,422071668.5827382,552921106.448834,0.049318016982313966,0.11831818010067413,0.028934304353810916,0.027900479445040056,2022-05-11,True,False,False,True,True,35585775.71898108,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '公司为增强投资者回报水平拟采取的措施', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '留存未分配利润的预计用途以及收益情况']",祎璱机械
2022-06-30,半年报,2022-08-27,无保留意见,1059326636.7093948,837900549.6187015,221426087.09069335,0.7909746820126102,251863716.99550027,1.7697261251229218e-09,26.926716095224293,3595905.7950239,5.9172588546472376e-05,62126.48605082467,21960.054812643346,268487156.603211,40000000,5.535652177267334,318996733.3540489,291056782.1933906,29777726.62715676,34967578.3827758,0.874189459569395,32331860.682053152,126062215.85452873,13938546.453058751,410853814.54989314,550854576.8574806,-0.026520418867540033,0.24804105898052312,0.014029955881964554,0.04711733989597671,2022-09-09,False,False,True,False,False,0.0,0,8,True,['充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元'],祎璱机械
2022-09-30,季报,2022-10-27,无保留意见,931304724.7554127,718889327.2874973,212415397.46791542,0.7719163321933089,216418253.00811413,1.4517149470370364e-09,22.30770333782364,3092271.200178942,4.7007246982745866e-05,49332.87283532038,16818.245592917727,213526859.85691968,40000000,5.3103849366978855,343000175.5357659,313290783.213031,83973498.18025403,34290631.6881671,0.8572657922041775,31762858.59948624,147920408.2137846,11907577.493125316,347274912.17202264,507102897.8789326,-0.04069389357491224,-0.013026327484851052,-0.019058349819301285,0.11268996028897448,2022-12-22,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2022-12-31,年报,2023-03-30,无保留意见,1166754589.660545,957161370.3618537,209593219.29869136,0.8203622071376035,237882665.19771928,1.832294721526783e-09,24.001641468853734,3272602.562923265,6.043669473401421e-05,65484.8529940327,20308.66322901268,260890648.765948,40000000,5.239830482467284,368920543.7935644,337331071.5412649,134961619.5422609,37029097.51114079,0.9257274377785198,34343269.040334165,21633704.665683497,13804580.570945011,531252125.2146586,566690410.4512872,-0.01328612804375609,0.05339115025182017,0.04844587494429469,-0.05880316499855502,2023-05-01,False,False,False,False,True,0.0,0,0,False,[],祎璱机械
2023-03-31,季报,2023-04-30,无保留意见,2040951463.1121671,1836856316.8009505,204095146.31121668,0.9,455618978.20301116,3.143777469966467e-09,44.62130676921268,6264688.137555071,0.00010453264369367072,102231.0186450275,33616.30590402797,454469280.91324776,40000000,5.102378657780417,361119471.0193214,330956686.768696,41249935.20969537,-11144389.677490013,-0.2786097419372503,-9106263.960812718,199515575.62531957,24725993.239829145,926971121.7329235,1151212690.5980723,-0.026232112879755683,-0.891621170956954,0.09948490517207197,0.006816146125981016,2023-05-20,False,True,False,False,True,0.0,2,0,True,"['根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",祎璱机械
2023-06-30,半年报,2023-08-27,无保留意见,2124816033.1360228,1912334429.8224206,212481603.31360224,0.9,432577501.5861209,3.52097495053667e-09,46.311920994778134,6302556.999008333,0.00010849309426523592,111143.57439915634,41206.90548214417,489517606.78869444,40000000,5.312040082840056,354231406.22924864,324894522.03797007,0.0,-9840092.557246804,-0.2460023139311701,-8660235.32960852,39047234.642417,26419726.4567674,851591423.0355086,917058384.134693,0.041090918397429066,0.22274315543663517,0.03166337630988948,-0.14160997086606894,2023-09-22,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2023-09-30,季报,2023-10-27,无保留意见,2148728463.18465,1933855616.866185,214872846.31846493,0.9,403687585.62151134,3.1836340044495353e-09,46.41022928955254,5845684.470131153,0.0001070125089008281,114323.7637211214,40510.191942444915,471560780.0116038,40000000,5.371821157961623,348158632.241637,319506034.6831386,21731505.073159486,-8675391.410873791,-0.2168847852718448,-7697839.078330612,369678655.9528685,28563430.58033118,873839132.8095435,1272081219.3427432,0.011253882536520137,0.16266986070495215,0.08776144503020808,0.10818747090968929,2023-11-28,False,False,False,False,True,0.0,0,0,False,[],祎璱机械
2023-12-31,年报,2024-03-30,非标准无保留意见,2370467174.6938033,2133420457.2244232,237046717.4693803,0.9,524981933.893858,3.784776126474809e-09,55.732532473123136,6833695.238789457,0.00012463526146488824,123580.08877516308,43513.36514723563,544581259.661767,40000000,5.926167936734507,343122868.6353513,315092606.21377856,6319314.2843678,-7193948.008979553,-0.17984870022448884,-6304897.813371484,471959310.8373586,33314284.410080925,1011869638.7637292,1517143234.0111687,0.10319531541947956,0.17795952638894444,-0.009977163882042133,0.02484555246564819,2024-04-10,False,False,True,False,False,0.0,0,0,True,"['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划']",祎璱机械
2024-03-31,季报,2024-04-30,无保留意见,2089073798.2209132,1880166418.3988218,208907379.82209125,0.9,482705795.5263138,3.6376467656030797e-09,51.387151689553825,6434393.284540535,0.00011294886499581413,124400.51601661532,39706.33997393825,507255280.32204413,40000000,5.222684495552281,337167014.0757928,309685490.0702107,25825178.820302133,-8508363.656512199,-0.21270909141280497,-7724451.6336683845,249382327.54449826,26398338.15991988,941930417.2576817,1217711082.9620998,-0.11870798274573789,-0.13404126846729708,-0.009898528070050702,-0.12836198553323605,2024-06-27,True,False,False,True,False,-9382926.918217245,0,0,True,"['上市公司控股子公司向母公司实施利润分配的情况', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",祎璱机械
2024-06-30,半年报,2024-08-27,非标准无保留意见,1779466304.1739771,1601519673.7565794,177946630.41739768,0.9,390882022.68071634,2.375095971833202e-09,38.6757837630711,5152418.417135844,9.601222884973643e-05,102840.47102127846,33352.45070816734,393113017.12597,40000000,4.448665760434942,331931354.9955287,305310258.6867263,14823831.213661402,-7479512.971805811,-0.18698782429514527,-6250330.547834901,114436700.47252789,22797692.223376848,749477803.9102877,886712196.6061925,-0.1482032345198157,0.12116047403459629,0.054682478709231555,0.0882149318089085,2024-09-17,True,False,False,False,True,-1934764.8085870913,0,0,True,"['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '留存未分配利润的预计用途以及收益情况', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",祎璱机械
2024-09-30,季报,2024-10-27,无保留意见,1793945636.3717084,1614551072.7345376,179394563.6371708,0.9,370809769.8191882,2.7636574504380413e-09,41.15862663853296,4880827.831883304,8.559450293303783e-05,94809.9143390005,34014.01742853073,393601254.98190683,40000000,4.484864090929269,323855323.819915,298229086.59516716,54391789.236278154,-11537187.393733855,-0.28842968484334636,-10115960.130798766,99562253.07319579,20539777.0987887,758703138.8176492,878805168.9896338,0.008136895969183424,-0.4262045008739107,0.016136932748579694,-0.025014837703403424,2024-11-30,True,False,False,False,True,-8028177.440020959,0,0,True,"['上市公司控股子公司向母公司实施利润分配的情况', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营']",祎璱机械
2024-12-31,年报,2025-03-30,无保留意见,2044205708.34561,1839785137.511049,204420570.83456096,0.9,427705547.14021784,2.8679622340507997e-09,44.3918245923861,5422780.455977722,9.540776593623333e-05,88290.99845973832,38012.79390163181,426918599.7664066,40000000,5.110514270864024,315400552.98869294,290666241.16403043,12919127.88079704,-12078244.04460298,-0.30195610111507454,-10804064.901623895,154273255.64820188,25955141.06687301,906693569.73719,1086921966.4522648,0.13950259522917188,-0.09904360443345675,0.10318839544210796,0.05182633082858918,2025-04-19,False,False,False,False,False,0.0,0,0,False,[],祎璱机械
2018-03-31,季报,2018-04-30,无保留意见,281640480.42854255,83574379.19133894,198066101.23720363,0.29674135999261414,11301806.148730464,0.025447937715640873,2546254.036802456,1045472.00130993,18322173.756315887,7108759.9034969965,0.0007233004976510201,40725192.09955586,40000000,4.95165253093009,486280.1457048498,425060.80583411676,2211044.917678237,694685.9224354997,0.017367148060887492,607229.7226201668,-53356237.392584994,-31018574.19795089,-40127308.48606475,-124502120.07660063,0.10036722909557576,-0.016961893198027756,-0.003258640007385839,0.13544694617265401,,False,False,False,False,False,0.0,0,0,False,[],暄珹交通
2018-06-30,半年报,2018-08-27,无保留意见,302878723.83001995,112168153.36379495,190710570.46622497,0.37034015445319096,12792928.417653536,0.0350954516354459,2967157.762235142,1380743.837882623,24443384.635331873,8734219.339254295,0.0008475650547769222,48268844.08974668,40000000,4.767764261655624,371934.78141207545,324218.2014040482,102023.50474140266,-163350.52041824907,-0.004083763010456227,-144060.8634715265,-57064375.74756678,-34674431.66314289,-39596407.29682993,-131335214.70753962,-0.03713674740418963,-0.0484911937185517,0.07359879446057682,-0.0512574270999594,,False,False,False,False,False,0.0,0,0,False,[],暄珹交通
2018-09-30,季报,2018-10-27,保留意见,328226816.27374834,112805241.56698713,215421574.7067612,0.3436807596881575,12407871.331078863,0.030223366038071835,2901373.8114248877,1362318.5226559115,21458502.236199506,8518718.956910416,0.0008633527620110808,46396091.85984538,40000000,5.38553936766903,1374637.6976228794,1271262.3350186495,1269357.7377996142,1432432.737444006,0.03581081843610015,1352920.190878002,-9402536.886376746,-34184876.71828358,-44217690.12705553,-87805103.73171586,0.1295733329312892,0.09478033380676523,-0.026659394765033467,0.051654682812913084,,False,False,False,False,False,0.0,0,0,False,[],暄珹交通
2018-12-31,年报,2019-03-30,保留意见,302697560.51179576,82409887.78935589,220287672.7224399,0.2722515756321877,11770319.516781272,0.03064377524733935,2596575.886883346,1257762.0050359967,19637858.26820473,7714998.50728902,0.0007469541326612822,42911752.46205836,40000000,5.507191818060997,2702420.742570958,2389941.9284805856,3093606.2836939553,1896832.9213543981,0.04742082303385995,1598113.704945623,-21404605.743973706,-31862286.71153044,-45898738.48039608,-99165630.93590023,0.022588721776370783,0.025194730968256807,-0.07142918405596978,0.06341886167116921,,False,False,False,False,False,0.0,0,0,False,[],暄珹交通
2019-03-31,季报,2019-04-30,保留意见,316118694.4837806,70487770.87715682,245630923.60662377,0.22297881177910978,13515023.58087625,0.034666641035975956,2928516.549682098,1386734.4960886696,23379992.745221518,8276950.012413155,0.0008543687228052966,49470169.27968871,40000000,6.140773090165594,6862357.061514223,6464140.991313036,18898399.45392125,5942766.169918951,0.14856915424797376,5820284.375474928,-5771670.976539867,-33851561.29792165,-45044592.98993548,-84667825.264397,0.11504616019125186,0.2141064201288692,-0.04927276385307796,0.024186791601812994,,False,False,False,False,False,0.0,0,0,False,[],暄珹交通
